ID,Date,MA8,Stock
2020-01-02-FCN,2020-01-02,9.99999999999998,FCN
2020-01-02-VGI,2020-01-02,24.9375,VGI
2020-01-02-PLX,2020-01-02,56.1375000000001,PLX
2020-01-02-MBB,2020-01-02,20.937500000000007,MBB
2020-01-02-SHS,2020-01-02,7.724999999999992,SHS
2020-01-02-ACB,2020-01-02,22.77499999999995,ACB
2020-01-02-TCM,2020-01-02,19.13124999999998,TCM
2020-01-02-DBC,2020-01-02,24.38125,DBC
2020-01-03-PVS,2020-01-03,17.674999999999983,PVS
2020-01-03-VND,2020-01-03,14.406250000000016,VND
2020-01-03-SSI,2020-01-03,18.21875,SSI
2020-01-03-STB,2020-01-03,10.124999999999988,STB
2020-01-03-OIL,2020-01-03,8.199999999999978,OIL
2020-01-03-HUT,2020-01-03,2.387499999999994,HUT
2020-01-03-HVN,2020-01-03,34.00625000000001,HVN
2020-01-03-APG,2020-01-03,9.698750000000002,APG
2020-01-03-HAG,2020-01-03,4.037499999999996,HAG
2020-01-06-TIG,2020-01-06,6.612499999999999,TIG
2020-01-06-GEX,2020-01-06,19.51875000000001,GEX
2020-01-06-HHS,2020-01-06,3.189999999999989,HHS
2020-01-06-BSR,2020-01-06,8.212499999999986,BSR
2020-01-06-HSG,2020-01-06,7.976250000000006,HSG
2020-01-06-VNM,2020-01-06,117.4749999999997,VNM
2020-01-07-ART,2020-01-07,2.5249999999999977,ART
2020-01-07-JVC,2020-01-07,3.4350000000000067,JVC
2020-01-07-PHR,2020-01-07,39.35624999999995,PHR
2020-01-07-GAS,2020-01-07,95.94999999999996,GAS
2020-01-07-TNG,2020-01-07,15.300000000000017,TNG
2020-01-07-FRT,2020-01-07,22.1999999999999,FRT
2020-01-07-FIT,2020-01-07,10.162499999999996,FIT
2020-01-07-PVX,2020-01-07,1.124999999999999,PVX
2020-01-08-OGC,2020-01-08,3.5187500000000056,OGC
2020-01-10-PDR,2020-01-10,25.518750000000004,PDR
2020-01-10-NVB,2020-01-10,9.224999999999977,NVB
2020-01-10-MBB,2020-01-10,21.043750000000006,MBB
2020-01-10-HPG,2020-01-10,23.875,HPG
2020-01-10-HDB,2020-01-10,27.362499999999986,HDB
2020-01-10-SHB,2020-01-10,6.562499999999997,SHB
2020-01-10-KBC,2020-01-10,15.24374999999999,KBC
2020-01-10-HSG,2020-01-10,7.997500000000002,HSG
2020-01-10-PNJ,2020-01-10,86.58749999999998,PNJ
2020-01-10-STB,2020-01-10,10.159999999999991,STB
2020-01-10-EIB,2020-01-10,17.55625,EIB
2020-01-13-CII,2020-01-13,23.03125000000001,CII
2020-01-13-VIC,2020-01-13,114.77500000000013,VIC
2020-01-13-TPB,2020-01-13,21.275000000000013,TPB
2020-01-13-MSN,2020-01-13,56.80000000000007,MSN
2020-01-13-DPM,2020-01-13,12.768750000000004,DPM
2020-01-13-LPB,2020-01-13,7.51250000000001,LPB
2020-01-13-VCB,2020-01-13,88.82499999999996,VCB
2020-01-13-SSI,2020-01-13,18.175,SSI
2020-01-13-DGW,2020-01-13,23.0375,DGW
2020-01-13-ACB,2020-01-13,22.637499999999953,ACB
2020-01-13-MST,2020-01-13,5.250000000000006,MST
2020-01-13-VRE,2020-01-13,33.86875,VRE
2020-01-13-HCM,2020-01-13,21.03749999999998,HCM
2020-01-13-VHM,2020-01-13,84.23749999999998,VHM
2020-01-14-VIB,2020-01-14,17.199999999999996,VIB
2020-01-14-SHS,2020-01-14,7.537499999999987,SHS
2020-01-14-VND,2020-01-14,14.275000000000016,VND
2020-01-14-VJC,2020-01-14,146.20000000000005,VJC
2020-01-14-NLG,2020-01-14,26.66874999999998,NLG
2020-01-14-APG,2020-01-14,9.7825,APG
2020-01-15-PDR,2020-01-15,25.300000000000004,PDR
2020-01-15-CEO,2020-01-15,8.862499999999997,CEO
2020-01-15-QCG,2020-01-15,3.720000000000004,QCG
2020-01-15-MSN,2020-01-15,56.625000000000064,MSN
2020-01-15-TTB,2020-01-15,3.8312499999999927,TTB
2020-01-16-PHR,2020-01-16,38.76874999999996,PHR
2020-01-16-VGI,2020-01-16,23.6375,VGI
2020-01-16-REE,2020-01-16,35.90624999999999,REE
2020-01-16-HHS,2020-01-16,3.0899999999999888,HHS
2020-01-16-TCB,2020-01-16,23.025000000000034,TCB
2020-01-16-TTF,2020-01-16,2.595000000000027,TTF
2020-01-16-PVX,2020-01-16,1.0999999999999988,PVX
2020-01-16-NVL,2020-01-16,55.38749999999993,NVL
2020-01-17-TIG,2020-01-17,6.399999999999999,TIG
2020-01-17-FCN,2020-01-17,9.973749999999981,FCN
2020-01-17-GEX,2020-01-17,19.68750000000001,GEX
2020-01-17-AAA,2020-01-17,12.106249999999907,AAA
2020-01-17-TNG,2020-01-17,15.575000000000019,TNG
2020-01-17-MWG,2020-01-17,114.53749999999998,MWG
2020-01-17-CTD,2020-01-17,50.11249999999993,CTD
2020-01-17-KLF,2020-01-17,1.462499999999999,KLF
2020-01-17-FIT,2020-01-17,9.123749999999996,FIT
2020-01-17-FPT,2020-01-17,57.32499999999996,FPT
2020-01-20-PLX,2020-01-20,55.825000000000074,PLX
2020-01-20-TNI,2020-01-20,10.118750000000004,TNI
2020-01-20-VNM,2020-01-20,118.28749999999971,VNM
2020-01-20-OIL,2020-01-20,7.887499999999981,OIL
2020-01-20-KSB,2020-01-20,15.387500000000045,KSB
2020-01-20-HVN,2020-01-20,32.443750000000016,HVN
2020-01-21-ART,2020-01-21,2.3374999999999977,ART
2020-01-21-FLC,2020-01-21,4.152499999999997,FLC
2020-01-21-HAI,2020-01-21,2.4637500000000045,HAI
2020-01-21-CEO,2020-01-21,8.887499999999994,CEO
2020-01-21-NVB,2020-01-21,9.199999999999976,NVB
2020-01-21-HBC,2020-01-21,11.456249999999914,HBC
2020-01-21-BSR,2020-01-21,7.624999999999987,BSR
2020-01-21-LDG,2020-01-21,7.740000000000008,LDG
2020-01-21-HQC,2020-01-21,1.0437499999999929,HQC
2020-01-21-AMD,2020-01-21,1.7725000000000222,AMD
2020-01-21-TTB,2020-01-21,3.829999999999992,TTB
2020-01-21-TDH,2020-01-21,10.231250000000003,TDH
2020-01-21-HAR,2020-01-21,3.1224999999999983,HAR
2020-01-21-HUT,2020-01-21,2.199999999999996,HUT
2020-01-21-APG,2020-01-21,9.8325,APG
2020-01-22-BVH,2020-01-22,66.09999999999997,BVH
2020-01-22-FCN,2020-01-22,10.019999999999982,FCN
2020-01-22-DCM,2020-01-22,5.9749999999999925,DCM
2020-01-22-QCG,2020-01-22,3.738750000000004,QCG
2020-01-22-GAS,2020-01-22,94.23749999999997,GAS
2020-01-22-PVD,2020-01-22,14.731250000000005,PVD
2020-01-22-PVS,2020-01-22,18.012499999999996,PVS
2020-01-22-TNG,2020-01-22,15.675000000000017,TNG
2020-01-22-DIG,2020-01-22,12.912499999999973,DIG
2020-01-22-TCM,2020-01-22,21.131249999999987,TCM
2020-01-22-DRH,2020-01-22,3.046249999999999,DRH
2020-01-22-DBC,2020-01-22,22.5625,DBC
2020-01-22-ASM,2020-01-22,6.2649999999999535,ASM
2020-01-22-IDI,2020-01-22,4.903750000000009,IDI
2020-01-22-OGC,2020-01-22,3.5400000000000054,OGC
2020-01-22-HAG,2020-01-22,3.914999999999996,HAG
2020-01-30-DLG,2020-01-30,1.9012500000000008,DLG
2020-01-30-POW,2020-01-30,10.925000000000011,POW
2020-01-30-GTN,2020-01-30,17.962500000000006,GTN
2020-01-30-SJF,2020-01-30,1.647500000000013,SJF
2020-01-30-MST,2020-01-30,5.187500000000009,MST
2020-01-31-JVC,2020-01-31,3.1737500000000067,JVC
2020-01-31-SBT,2020-01-31,18.562500000000004,SBT
2020-01-31-EIB,2020-01-31,17.7375,EIB
2020-02-04-CTG,2020-02-04,25.21875,CTG
2020-02-05-SCR,2020-02-05,5.209999999999977,SCR
2020-02-05-VPB,2020-02-05,23.124999999999968,VPB
2020-02-05-BID,2020-02-05,53.55,BID
2020-02-06-NVB,2020-02-06,9.074999999999973,NVB
2020-02-06-MBG,2020-02-06,14.612499999999995,MBG
2020-02-06-HDB,2020-02-06,28.218749999999986,HDB
2020-02-06-FRT,2020-02-06,17.543749999999903,FRT
2020-02-06-TNI,2020-02-06,10.082500000000003,TNI
2020-02-07-DLG,2020-02-07,1.7687500000000018,DLG
2020-02-07-VGI,2020-02-07,25.025,VGI
2020-02-07-VIB,2020-02-07,17.374999999999996,VIB
2020-02-07-AAA,2020-02-07,11.662499999999905,AAA
2020-02-07-MBB,2020-02-07,21.28750000000001,MBB
2020-02-07-AMD,2020-02-07,1.7675000000000218,AMD
2020-02-07-CTD,2020-02-07,53.09999999999992,CTD
2020-02-07-DGW,2020-02-07,24.2875,DGW
2020-02-07-SJF,2020-02-07,1.7462500000000132,SJF
2020-02-07-ACB,2020-02-07,23.46249999999995,ACB
2020-02-07-STB,2020-02-07,10.531249999999991,STB
2020-02-07-VRE,2020-02-07,30.61875000000001,VRE
2020-02-10-BVH,2020-02-10,58.21249999999996,BVH
2020-02-10-FLC,2020-02-10,3.9299999999999975,FLC
2020-02-10-HAI,2020-02-10,2.508750000000005,HAI
2020-02-10-DXG,2020-02-10,11.606250000000026,DXG
2020-02-10-PHR,2020-02-10,36.11249999999996,PHR
2020-02-10-HCD,2020-02-10,2.2400000000000237,HCD
2020-02-10-CEO,2020-02-10,8.437499999999995,CEO
2020-02-10-TPB,2020-02-10,21.03125000000001,TPB
2020-02-10-HBC,2020-02-10,10.61874999999992,HBC
2020-02-10-DPM,2020-02-10,11.656250000000007,DPM
2020-02-10-PVT,2020-02-10,13.47500000000001,PVT
2020-02-10-SHS,2020-02-10,6.9624999999999915,SHS
2020-02-10-GAS,2020-02-10,85.49999999999997,GAS
2020-02-10-PVD,2020-02-10,13.04375,PVD
2020-02-10-PVS,2020-02-10,16.29999999999999,PVS
2020-02-10-DRC,2020-02-10,23.293749999999946,DRC
2020-02-10-HDC,2020-02-10,20.512499999999992,HDC
2020-02-10-HQC,2020-02-10,1.0074999999999936,HQC
2020-02-10-HPG,2020-02-10,24.612499999999994,HPG
2020-02-10-TNG,2020-02-10,15.112500000000017,TNG
2020-02-10-VCB,2020-02-10,89.16249999999997,VCB
2020-02-10-SSI,2020-02-10,17.518749999999994,SSI
2020-02-10-TCB,2020-02-10,21.975000000000033,TCB
2020-02-10-KBC,2020-02-10,14.749999999999993,KBC
2020-02-10-KLF,2020-02-10,1.3999999999999992,KLF
2020-02-10-FPT,2020-02-10,52.68749999999995,FPT
2020-02-10-DRH,2020-02-10,3.4224999999999985,DRH
2020-02-10-PVX,2020-02-10,1.024999999999999,PVX
2020-02-10-DBC,2020-02-10,20.087499999999995,DBC
2020-02-10-TDH,2020-02-10,9.705000000000004,TDH
2020-02-10-TSC,2020-02-10,2.12875,TSC
2020-02-10-KSB,2020-02-10,15.737500000000047,KSB
2020-02-10-NLG,2020-02-10,26.268749999999986,NLG
2020-02-10-VHM,2020-02-10,86.47500000000002,VHM
2020-02-10-HAG,2020-02-10,3.502499999999995,HAG
2020-02-11-TIG,2020-02-11,5.9,TIG
2020-02-11-ART,2020-02-11,2.262499999999997,ART
2020-02-11-DCM,2020-02-11,5.782499999999992,DCM
2020-02-11-REE,2020-02-11,33.724999999999994,REE
2020-02-11-LMH,2020-02-11,2.333749999999992,LMH
2020-02-11-SBT,2020-02-11,18.075000000000014,SBT
2020-02-11-PLX,2020-02-11,51.800000000000104,PLX
2020-02-11-LDG,2020-02-11,6.557500000000008,LDG
2020-02-11-GTN,2020-02-11,16.325000000000017,GTN
2020-02-11-DIG,2020-02-11,11.599999999999964,DIG
2020-02-11-TTF,2020-02-11,2.407500000000027,TTF
2020-02-11-NKG,2020-02-11,8.042499999999999,NKG
2020-02-11-VNM,2020-02-11,107.78749999999974,VNM
2020-02-11-TTB,2020-02-11,3.387499999999992,TTB
2020-02-11-MST,2020-02-11,5.125000000000008,MST
2020-02-11-VJC,2020-02-11,128.55000000000004,VJC
2020-02-11-HAR,2020-02-11,3.126249999999997,HAR
2020-02-11-HUT,2020-02-11,2.124999999999996,HUT
2020-02-11-HVN,2020-02-11,27.19375000000001,HVN
2020-02-12-FCN,2020-02-12,9.553749999999981,FCN
2020-02-12-QCG,2020-02-12,3.576250000000005,QCG
2020-02-12-MSN,2020-02-12,50.012500000000045,MSN
2020-02-12-POW,2020-02-12,9.888750000000009,POW
2020-02-12-BSR,2020-02-12,7.624999999999987,BSR
2020-02-12-ROS,2020-02-12,8.096250000000056,ROS
2020-02-12-VND,2020-02-12,14.06875000000002,VND
2020-02-12-TCM,2020-02-12,19.587499999999988,TCM
2020-02-12-FIT,2020-02-12,7.953749999999998,FIT
2020-02-12-OIL,2020-02-12,7.0624999999999805,OIL
2020-02-12-IDI,2020-02-12,4.212500000000009,IDI
2020-02-12-HCM,2020-02-12,18.556249999999984,HCM
2020-02-13-VIB,2020-02-13,17.462499999999995,VIB
2020-02-13-SHB,2020-02-13,7.1750000000000025,SHB
2020-02-13-ITA,2020-02-13,2.2500000000000058,ITA
2020-02-13-NVL,2020-02-13,54.16249999999993,NVL
2020-02-13-ASM,2020-02-13,5.7474999999999525,ASM
2020-02-14-TPB,2020-02-14,21.137500000000014,TPB
2020-02-14-LPB,2020-02-14,7.1000000000000085,LPB
2020-02-14-MWG,2020-02-14,107.825,MWG
2020-02-14-VCB,2020-02-14,89.29999999999997,VCB
2020-02-14-SJF,2020-02-14,1.7175000000000131,SJF
2020-02-14-PNJ,2020-02-14,82.48750000000003,PNJ
2020-02-14-OGC,2020-02-14,3.4212500000000046,OGC
2020-02-14-VHM,2020-02-14,86.53750000000002,VHM
2020-02-17-PDR,2020-02-17,26.0375,PDR
2020-02-17-LDG,2020-02-17,6.536250000000009,LDG
2020-02-18-SCR,2020-02-18,5.293749999999977,SCR
2020-02-18-MWG,2020-02-18,107.6875,MWG
2020-02-18-VCB,2020-02-18,89.36249999999997,VCB
2020-02-18-HSG,2020-02-18,8.008750000000003,HSG
2020-02-18-BID,2020-02-18,50.78750000000001,BID
2020-02-19-HAI,2020-02-19,2.591250000000005,HAI
2020-02-19-HQC,2020-02-19,1.0237499999999933,HQC
2020-02-19-HUT,2020-02-19,2.124999999999996,HUT
2020-02-19-HAG,2020-02-19,3.4937499999999955,HAG
2020-02-20-HCD,2020-02-20,2.5187500000000247,HCD
2020-02-20-LMH,2020-02-20,2.3662499999999915,LMH
2020-02-20-MSN,2020-02-20,50.16250000000005,MSN
2020-02-20-DRC,2020-02-20,23.574999999999953,DRC
2020-02-20-KLF,2020-02-20,1.462499999999999,KLF
2020-02-20-NKG,2020-02-20,8.194999999999997,NKG
2020-02-20-TTB,2020-02-20,3.4649999999999928,TTB
2020-02-20-PVX,2020-02-20,0.9749999999999992,PVX
2020-02-20-OIL,2020-02-20,7.124999999999981,OIL
2020-02-21-BVH,2020-02-21,57.11249999999996,BVH
2020-02-21-GEX,2020-02-21,18.731250000000014,GEX
2020-02-21-PVS,2020-02-21,16.362499999999994,PVS
2020-02-21-KBC,2020-02-21,14.874999999999993,KBC
2020-02-21-VNM,2020-02-21,106.87499999999972,VNM
2020-02-24-VIC,2020-02-24,108.38750000000022,VIC
2020-02-25-JVC,2020-02-25,3.3912500000000065,JVC
2020-02-25-NVB,2020-02-25,8.899999999999975,NVB
2020-02-26-SHB,2020-02-26,7.237500000000002,SHB
2020-02-27-QCG,2020-02-27,3.7350000000000048,QCG
2020-02-27-VPB,2020-02-27,28.03749999999999,VPB
2020-02-27-VNM,2020-02-27,106.69999999999972,VNM
2020-02-27-FPT,2020-02-27,54.962499999999935,FPT
2020-02-27-STB,2020-02-27,11.29999999999999,STB
2020-02-27-MST,2020-02-27,6.462500000000008,MST
2020-02-27-KSB,2020-02-27,18.412500000000048,KSB
2020-02-28-TPB,2020-02-28,21.100000000000012,TPB
2020-02-28-SHS,2020-02-28,7.087499999999992,SHS
2020-02-28-LPB,2020-02-28,6.962500000000008,LPB
2020-02-28-IDI,2020-02-28,4.276250000000009,IDI
2020-02-28-EIB,2020-02-28,17.24375,EIB
2020-03-02-PDR,2020-03-02,25.956250000000008,PDR
2020-03-02-HAI,2020-03-02,2.6100000000000048,HAI
2020-03-02-VIB,2020-03-02,18.200000000000006,VIB
2020-03-02-HHS,2020-03-02,4.368749999999989,HHS
2020-03-02-AMD,2020-03-02,2.148750000000022,AMD
2020-03-02-CTG,2020-03-02,25.8125,CTG
2020-03-02-ACB,2020-03-02,25.21249999999995,ACB
2020-03-02-ASM,2020-03-02,5.679999999999953,ASM
2020-03-02-NLG,2020-03-02,25.268749999999976,NLG
2020-03-03-ART,2020-03-03,2.3749999999999973,ART
2020-03-03-PHR,2020-03-03,46.45624999999996,PHR
2020-03-03-DPM,2020-03-03,12.050000000000004,DPM
2020-03-03-BSR,2020-03-03,7.51249999999999,BSR
2020-03-03-HQC,2020-03-03,1.0424999999999938,HQC
2020-03-03-CTD,2020-03-03,64.38749999999989,CTD
2020-03-03-TCB,2020-03-03,22.393750000000033,TCB
2020-03-03-TNI,2020-03-03,10.075000000000003,TNI
2020-03-03-KLF,2020-03-03,1.4249999999999992,KLF
2020-03-03-MST,2020-03-03,6.487500000000009,MST
2020-03-03-HAR,2020-03-03,3.253749999999997,HAR
2020-03-03-OGC,2020-03-03,3.3337500000000047,OGC
2020-03-03-HUT,2020-03-03,2.037499999999996,HUT
2020-03-04-FLC,2020-03-04,3.837499999999997,FLC
2020-03-04-DCM,2020-03-04,6.096249999999992,DCM
2020-03-04-DXG,2020-03-04,12.16250000000002,DXG
2020-03-04-CEO,2020-03-04,8.112499999999992,CEO
2020-03-04-DLG,2020-03-04,1.822500000000002,DLG
2020-03-04-HBC,2020-03-04,10.362499999999917,HBC
2020-03-04-AAA,2020-03-04,12.543749999999907,AAA
2020-03-04-MBB,2020-03-04,20.631250000000012,MBB
2020-03-04-LDG,2020-03-04,6.158750000000008,LDG
2020-03-04-VND,2020-03-04,13.643750000000026,VND
2020-03-04-TNG,2020-03-04,13.912500000000026,TNG
2020-03-04-HDB,2020-03-04,27.78749999999999,HDB
2020-03-04-KBC,2020-03-04,14.574999999999992,KBC
2020-03-04-ITA,2020-03-04,2.2637500000000066,ITA
2020-03-04-DIG,2020-03-04,12.787499999999973,DIG
2020-03-04-PVX,2020-03-04,0.9624999999999992,PVX
2020-03-04-NVL,2020-03-04,53.69999999999993,NVL
2020-03-04-TSC,2020-03-04,2.12375,TSC
2020-03-04-HAG,2020-03-04,3.3137499999999944,HAG
2020-03-05-TIG,2020-03-05,7.287499999999999,TIG
2020-03-05-FCN,2020-03-05,9.327499999999985,FCN
2020-03-05-CII,2020-03-05,22.300000000000008,CII
2020-03-05-NVB,2020-03-05,8.812499999999975,NVB
2020-03-05-MSN,2020-03-05,49.61875000000007,MSN
2020-03-05-POW,2020-03-05,10.021250000000009,POW
2020-03-05-PVD,2020-03-05,12.225,PVD
2020-03-05-ROS,2020-03-05,7.566250000000059,ROS
2020-03-05-MBG,2020-03-05,15.649999999999983,MBG
2020-03-05-SSI,2020-03-05,16.212500000000002,SSI
2020-03-05-DGW,2020-03-05,26.35625,DGW
2020-03-05-SJF,2020-03-05,1.6125000000000131,SJF
2020-03-05-TTF,2020-03-05,2.7712500000000286,TTF
2020-03-05-TTB,2020-03-05,3.432499999999993,TTB
2020-03-05-DBC,2020-03-05,19.45625,DBC
2020-03-05-OIL,2020-03-05,6.887499999999979,OIL
2020-03-05-HCM,2020-03-05,17.506249999999984,HCM
2020-03-05-HVN,2020-03-05,23.55625000000001,HVN
2020-03-05-APG,2020-03-05,9.70375,APG
2020-03-06-HCD,2020-03-06,2.376250000000025,HCD
2020-03-06-SCR,2020-03-06,5.089999999999977,SCR
2020-03-06-PVT,2020-03-06,12.306250000000013,PVT
2020-03-06-PVS,2020-03-06,15.199999999999989,PVS
2020-03-06-HDC,2020-03-06,20.056249999999988,HDC
2020-03-06-VCB,2020-03-06,83.08749999999998,VCB
2020-03-06-GTN,2020-03-06,16.47500000000001,GTN
2020-03-06-TCM,2020-03-06,18.024999999999984,TCM
2020-03-06-HSG,2020-03-06,7.666250000000002,HSG
2020-03-06-BID,2020-03-06,46.4125,BID
2020-03-06-VHM,2020-03-06,80.68749999999999,VHM
2020-03-11-VND,2020-03-11,13.743750000000027,VND
2020-03-13-KLF,2020-03-13,1.6124999999999985,KLF
2020-03-16-ART,2020-03-16,2.637499999999997,ART
2020-03-16-TNG,2020-03-16,13.287500000000026,TNG
2020-03-17-NVB,2020-03-17,8.662499999999971,NVB
2020-03-17-FIT,2020-03-17,6.3387499999999966,FIT
